Date,CESICNY Index,CESIEUR Index,CESIGBP Index,CESIJPY Index,CESIUSD Index,CL1 Comdty,CPDR3AFC Index,CTOTAUD Index,CTOTBRL Index,CTOTCAD Index,CTOTCNY Index,CTOTEUR Index,CTOTGBP Index,CTOTJPY Index,CTOTUSD Index,DXY Curncy,ES1 Index,ES1 Index,ES1 Index,ES1 Index,ES1 Index,FDTR Index,FEDL01 Index,FHLK1W Index,GC1 Comdty,GT10 Govt,GT2 Govt,HG1 Comdty,IRRBIOER Index,LB1 Comdty,MOVE Index,NDX Index,NDX Index,NDX Index,NDX Index,NDX Index,NDX Index,NQ1 Index,NQ1 Index,NQ1 Index,NQ1 Index,NQ1 Index,OBFR01 Index,RTY Index,RTY Index,RTY Index,RTY Index,RTY Index,RTY1 Index,RTY1 Index,RTY1 Index,RTY1 Index,RTY1 Index,SFR1 COMB Comdty,SFR1 COMB Comdty,SPF Index,SPX Index,SPX Index,SPX Index,SPX Index,SPX Index,SPX Index,TGCRRATE Index,TOMOTCSO Index,USGG12M Index,USGG1M Index,USGG3M Index,USGG6M Index,VIX Index
Date,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_HIGH,PX_LOW,PX_OPEN,PX_SETTLE,PX_VOLUME,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_HIGH,PX_LAST,PX_LOW,PX_OPEN,PX_VOLUME,TURNOVER,PX_HIGH,PX_LOW,PX_OPEN,PX_SETTLE,PX_VOLUME,PX_LAST,PX_HIGH,PX_LAST,PX_LOW,PX_OPEN,PX_VOLUME,PX_HIGH,PX_LAST,PX_LOW,PX_OPEN,PX_SETTLE,PX_LAST,PX_VOLUME,PX_LAST,PX_HIGH,PX_LAST,PX_LOW,PX_OPEN,PX_VOLUME,TURNOVER,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST
2000/4/11,,,,,,53.01,6.03,-11.94,-2.68,-0.65,-0.05,-0.44,0.82,-1.71,-3.1,105.94,,,,,,6,5.97,6.05,493.75,5.882,6.331,105.04,,315.7,108.52,,,,,706514900,,,,,,,,519.24,510.907,502.46,518.66,,,,,,,,,333.7,,1500.59,,,1082009100,67936136.2,,,6.117,,5.844,6.146,27.25
2000/4/12,,,,,,55.8,6.01,-11.82,-3.22,-0.46,-0.31,-0.69,0.99,-2.56,-3.48,105.96,,,,,,6,5.93,6.05,493.4,5.935,6.357,104.71,,317.2,111.73,,,,,880413600,,,,,,,,513.05,494.115,493.44,510.14,,,,,,,,,337.96,,1467.17,,,1400997592,82929566.19,,,6.116,,5.822,6.07,28.98
2000/4/13,,,,,,55.74,6.02,-11.68,-3.11,-0.44,-0.26,-0.66,0.97,-2.52,-3.39,106.14,,,,,,6,5.97,6.08,492.88,5.906,6.348,103.7,,308.5,109.46,,,,,844041600,,,,,,,,502.51,489.93,488.94,493.44,,,,,,,,,330.26,,1440.51,,,1254945796,76256296.58,,,6.115,,5.821,6.08,29.4
2000/4/14,,,,,,56.15,6,-11.98,-3.03,-0.53,-0.14,-0.57,0.93,-2.26,-3.28,105.47,,,,,,6,6.08,6.08,495.32,5.85,6.235,101.47,,309.6,123.75,,,,,1108999000,,,,,,,,489.23,454.491,450.19,489.23,,,,,,,,,304.74,,1356.56,,,1579312800,91355491.1,,,6.037,,5.777,5.98,33.49
2000/4/17,,,,,,56.86,6.02,-12.04,-3.05,-0.42,-0.19,-0.63,0.98,-2.51,-3.41,106.13,,,,,,6,6.18,6.12,494.62,6.038,6.316,100.13,,309.1,120.51,,,,,1056159000,,,,,,,,459.26,459.808,441.56,453.67,,,,,,,,,307.25,,1401.44,,,1501290804,85827119.83,,,6.069,,5.807,6.043,28.95
2000/4/18,,,,,,57.34,6.02,-12.04,-3.15,-0.52,-0.22,-0.67,1.02,-2.57,-3.49,106.63,,,,,,6,5.93,6.09,492.53,6.059,6.329,102.95,,304.5,114.7,,,,,838730300,,,,,,,,486.09,486.746,459.26,459.26,,,,,,,,,319.29,,1441.61,,,1249362104,75910793.78,,,6.035,,5.813,6.01,26.12
2000/4/19,,,,,,60.06,6.02,-12.01,-3.32,-0.52,-0.39,-0.82,1.13,-3.02,-3.75,107.13,,,,,,6,5.93,6.05,491.66,5.992,6.32,103.56,,302.7,107.49,,,,,651289800,,,,,,,,493.79,486.986,483.11,486.09,,,,,,,,,312.84,,1427.47,,,1092002600,66325755.88,,,6.056,,5.812,5.989,27.02
2000/4/20,,,,,,,6.02,-12.11,-3.31,-0.56,-0.38,-0.83,1.15,-3.04,-3.78,107.45,,,,,,6,6.05,6,489.92,5.994,6.362,103.16,,298.3,104.44,,,,,549400100,,,,,,,,489.46,482.474,478.41,486.23,,,,,,,,,319.06,,1434.54,,,929453200,52771293.33,,,6.065,,5.798,5.995,25.85
2000/4/21,,,,,,,,,,,,,,,,,,,,,,,5.94,5.99,,5.988,6.362,,,,104.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.064,,5.797,5.994,
2000/4/24,,,,,,60.44,6.02,-12.03,-3.53,-0.48,-0.42,-0.86,1.19,-3.17,-3.81,107.28,,,,,,6,5.9,,489.4,6.017,6.388,103.16,,293.7,103.99,,,,,763593200,,,,,,,,481.84,469.224,460.9,481.84,,,,,,,,,325.89,,1429.86,,,1132872100,65902862.68,,,6.074,,5.765,6.004,27.37
2000/4/25,,,,,,58.79,6.04,-11.89,-3.27,-0.52,-0.36,-0.75,1.09,-2.82,-3.6,108.67,,,,,,6,5.99,6.07,486.96,6.128,6.484,106.32,,295.7,108.67,,,,,735092200,,,,,,,,489.03,489.743,468.54,468.54,,,,,,,,,336.63,,1477.44,,,1166013914,68689335.82,,,6.129,,5.813,6.021,25.24
2000/4/26,,,,,,57.21,6.04,-11.83,-3.1,-0.52,-0.27,-0.64,1,-2.48,-3.43,108.55,,,,,,6,6,6.04,482.27,6.13,6.501,105.46,,302.8,110.51,,,,,676161400,,,,,,,,495.02,484.953,483.58,489.02,,,,,,,,,330.36,,1460.99,,,1078994500,63225929.57,,,6.107,,5.749,5.999,26.97
2000/4/27,,,,,,59,6.05,-12.23,-3.43,-0.61,-0.34,-0.76,1.11,-2.77,-3.68,109.57,,,,,,6,6,6.06,484.53,6.223,6.613,106.06,,297.9,106.22,,,,,689449100,,,,,,,,494.58,495.223,473.76,484.24,,,,,,,,,323.43,,1464.92,,,1113020800,64375923.31,,,6.139,,5.748,6.052,26.19
2000/4/28,,,,,,59.74,6.12,-12.14,-3.39,-0.46,-0.41,-0.83,1.14,-3.1,-3.82,110.14,,,,,,6,6.06,6.1,478.09,6.212,6.676,105.99,,299.5,103.83,,,,,612650500,,,,,,,,506.25,506.902,494.56,494.56,,,,,,,,,316.76,,1452.43,,,1005306100,56866556.66,,,6.17,,5.829,6.114,26.2
2000/5/1,,,,,,60.04,6.17,-11.88,-3.26,-0.3,-0.51,-0.89,1.15,-3.39,-3.81,109.63,,,,,,6,6.17,6.14,478.26,6.278,6.719,106.52,,301.8,103.12,,,,,557786400,,,,,,,,519.63,519.638,506.25,506.25,,,,,,,,,321.56,,1468.25,,,964086500,56214963.6,,,6.224,,5.839,6.156,25.88
2000/5/2,,,,,,62.41,6.22,-11.54,-3.96,-0.25,-0.78,-1.08,1.31,-4.04,-4.14,110.26,,,,,,6,6.05,6.18,482.09,6.299,6.711,109.38,,295.9,102.55,,,,,547956200,,,,,,,,520.32,505.959,504.97,518.93,,,,,,,,,320.63,,1446.29,,,1021715700,57242555.43,,,6.19,,5.918,6.215,28.5
2000/5/3,,,,,,62.08,6.25,-11.7,-4.21,-0.44,-0.71,-0.99,1.31,-3.73,-4.01,111.26,,,,,,6,6.05,6.16,485.75,6.401,6.746,108.98,,289.5,112.98,,,,,671065400,,,,,,,,505.35,496.226,487.33,505.35,,,,,,,,,312.58,,1415.1,,,1124926004,57722141.48,,,6.189,,5.927,6.236,31.63
2000/5/4,,,,,,62.62,6.29,-11.63,-4.2,-0.45,-0.77,-1.03,1.34,-3.86,-4.09,111.8,,,,,,6,6.05,6.13,489.4,6.427,6.754,109.12,,285.6,110.82,,,,,547627800,,,,,,,,502.63,502.535,495.52,495.59,,,,,,,,,308.6,,1409.57,,,944761300,49409035.2,,,6.156,,5.916,6.214,30.77
2000/5/5,,,,,,63.34,6.33,-11.54,-4.22,-0.58,-0.79,-1.05,1.36,-3.82,-4.13,111.31,,,,,,6,5.94,6.13,487.49,6.505,6.824,111.91,,285.9,108.99,,,,,465517700,,,,,,,,512.84,513.511,499.73,501.91,,,,,,,,,310.21,,1432.63,,,839850000,47851049.05,,,6.241,,5.965,6.307,27.53
2000/5/8,,,,,,65.19,6.35,-11.67,-4.71,-0.4,-0.93,-1.2,1.49,-4.39,-4.44,111.45,,,,,,6,6.01,6.11,483.14,6.56,6.851,111.25,,279.6,110.73,,,,,463281300,,,,,,,,512.84,500.727,499.6,512.84,,,,,,,,,316.59,,1424.17,,,839042000,46319018.87,,,6.317,,6.048,6.393,28.2
2000/5/9,,,,,,66.49,6.38,-11.55,-4.81,-0.31,-1.04,-1.32,1.54,-4.73,-4.61,110.75,,,,,,6,5.92,6.11,484.18,6.529,6.843,110.58,,287.8,112.67,,,,,688835900,,,,,,,,504.07,491.477,486.82,500.08,,,,,,,,,314.88,,1412.14,,,968461196,53678115.5,,,6.306,,6.138,6.438,28.93
2000/5/10,,,,,,65.22,6.4,-11.35,-4.52,-0.11,-0.95,-1.31,1.49,-4.71,-4.45,110.8,,,,,,6,5.95,6.16,485.05,6.42,6.791,110.32,,289.8,117.07,,,,,771794600,,,,,,,,490.86,474.952,470.57,490.86,,,,,,,,,308.67,,1383.05,,,1184850404,68139290.77,,,6.294,,6.168,6.416,29.87
2000/5/11,,,,,,67.56,6.4,-11.37,-4.87,-0.03,-1.09,-1.46,1.6,-5.19,-4.69,111.52,,,,,,6,6.05,6.16,481.22,6.409,6.809,110.52,,286,112.89,,,,,630676800,,,,,,,,489.39,490.102,474.28,474.28,,,,,,,,,316.3,,1407.81,,,1070498800,58687397.96,,,6.304,,6.02,6.458,27.76
2000/5/12,,,,,,68.74,6.42,-11.25,-5.17,0.03,-1.17,-1.53,1.65,-5.42,-4.8,109.9,,,,,,6,6.11,6.21,481.92,6.512,6.897,112.45,,285.4,110.17,,,,,524233900,,,,,,,,498.27,491.588,489.39,489.39,,,,,,,,,322.12,,1420.96,,,914308700,49572235.02,,,6.379,,6.132,6.53,26.05
2000/5/15,,,,,,69.44,6.46,-11.26,-5.54,0.09,-1.2,-1.59,1.7,-5.76,-4.99,110.56,,,,,,6,6.34,6.21,481.05,6.446,6.845,111.91,,280.5,110.52,,,,,472794500,,,,,,,,497.81,498.397,483.73,490.94,,,,,,,,,334.73,,1452.36,,,886786200,48149726.38,,,6.335,,6.079,6.518,24.86
2000/5/16,,,,,,69,6.5,-10.93,-5.42,0.27,-1.25,-1.61,1.69,-5.82,-5.01,111.31,,,,,,6.5,6.13,6.61,480.7,6.424,6.872,113.31,,,98.96,,,,,609036100,,,,,,,,507.52,506.592,497.81,497.81,,,,,,,,,332.73,,1466.04,,,1020451000,57329411.83,,,6.367,,6.211,6.517,24.34
2000/5/17,,,,,,68.05,6.5,-10.85,-5.6,0.49,-1.26,-1.63,1.72,-6.05,-5.04,112.1,,,,,,6.5,6.25,6.61,476.52,6.496,6.899,112.25,,282.1,101.45,,,,,488762700,,,,,,,,505.98,500.3,497.57,505.98,,,,,,,,,328.88,,1447.8,,,880953800,50603944.09,,,6.355,,6.053,6.431,23.98
2000/5/18,,,,,,70.39,6.5,-10.96,-5.78,0.52,-1.41,-1.78,1.81,-6.47,-5.26,112.09,,,,,,6.5,6.49,6.51,476.35,6.54,6.908,112.51,,282.6,105.6,,,,,520844700,,,,,,,,501.51,491.599,490.95,499.66,,,,,,,,,332.91,,1437.21,,,893669004,49770563.62,,,6.278,,5.895,6.343,23.96
2000/5/19,,,,,,69.37,6.49,-10.87,-5.32,0.64,-1.33,-1.77,1.76,-6.48,-5.17,111.47,,,,,,6.5,6.51,6.46,477.91,6.494,6.84,112.18,,279.2,108.89,,,,,652215400,,,,,,,,490.95,480.297,477.73,490.95,,,,,,,,,324.64,,1406.95,,,1018614000,57736077.96,,,6.2,,5.871,6.394,25.44
2000/5/22,,,,,,66.77,6.5,-10.77,-4.66,0.46,-1.12,-1.56,1.61,-5.82,-4.82,111.18,,,,,,6.5,6.52,6.53,480.7,6.439,6.814,110.65,,276.9,105.15,,,,,775337800,,,,,,,,480.59,472.249,458.21,479.7,,,,,,,,,328.83,,1400.72,,,1076319700,60571160.49,,,6.166,,5.87,6.371,26
2000/5/23,,,,,,66.88,6.48,-10.68,-4.71,0.61,-1.15,-1.59,1.61,-5.98,-4.87,111.44,,,,,,6.5,6.47,6.51,478.09,6.435,6.788,111.11,,284.5,103.02,,,,,600700500,,,,,,,,474.17,459.598,459.01,471.67,,,,,,,,,329.99,,1373.86,,,978839104,52893326.79,,,6.155,,5.938,6.388,25.87
2000/5/24,,,,,,69.56,6.49,-10.62,-5.34,1.01,-1.41,-1.84,1.79,-6.95,-5.31,111.22,,,,,,6.5,6.48,6.52,476.52,6.47,6.832,111.65,,287.8,102.78,,,,,1061483000,,,,,,,,461.74,462.51,443.99,459.01,,,,,,,,,334.73,,1399.05,,,1492434108,76937338.54,,,6.176,,5.906,6.388,24.32
2000/5/25,,,,,,70.9,6.48,-10.69,-5.8,1.25,-1.5,-1.95,1.89,-7.43,-5.54,110.74,,,,,,6.5,6.56,6.54,471.13,6.394,6.71,110.85,,293.6,99.64,,,,,728101400,,,,,,,,469.92,456.77,456.16,461.74,,,,,,,,,326.48,,1381.52,,,1157144104,62945952,,,6.175,,5.853,6.355,24.58
2000/5/26,,,,,,69.72,6.49,-10.55,-5.54,1.27,-1.47,-1.89,1.84,-7.27,-5.41,109.12,,,,,,6.5,6.4,6.53,473.74,6.331,6.672,111.25,,292.7,103.78,,,,,464558600,,,,,,,,458.88,458.029,451.95,456.17,,,,,,,,,326.55,,1378.02,,,776666000,39925846.06,,,6.184,,5.828,6.351,24.47
2000/5/29,,,,,,,,,,,,,,,,,,,,,,6.5,6.4,,,6.331,6.672,,,,103.78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.172,,5.806,6.349,
2000/5/30,,,,,,70.53,6.48,-10.99,-5.78,1.29,-1.57,-1.92,1.92,-7.46,-5.61,108.93,,,,,,6.5,6.71,6.57,474.6,6.376,6.731,108.05,,298,105.47,,,,,680504200,,,,,,,,476.7,477.299,457.37,457.37,,,,,,,,,333.27,,1422.45,,,981203300,53002341.64,,,6.172,,5.764,6.391,23.62
2000/5/31,,,,,,67.42,6.51,-10.84,-5.76,1.25,-1.37,-1.69,1.77,-6.84,-5.22,108.74,,,,,,6.5,6.83,6.56,473.39,6.272,6.672,108.45,,297,103.1,,,,,697309700,,,,,,,,481.63,476.832,473.32,476.72,,,,,,,,,337.34,,1420.6,,,1070428300,58530126.9,,,6.172,,5.619,6.333,23.65
2000/6/1,,,,,,70.04,6.5,-11.16,-5.84,0.92,-1.52,-1.8,1.87,-7.01,-5.5,109.05,,,,,,6.5,6.65,6.56,474.43,6.191,6.587,108.05,,294.6,101.26,,,,,693993200,,,,,,,,492.47,493.196,476.18,476.18,,,,,,,,,346.32,,1448.81,,,1062636300,59725290.86,,,6.313,,5.701,6.246,22.36
2000/6/2,,,,,,70.53,6.49,-11.15,-5.58,0.91,-1.51,-1.84,1.88,-7.1,-5.52,108.12,,,,,,6.5,6.44,6.56,489.59,6.152,6.51,105.59,,297.7,98.23,,,,,750361700,,,,,,,,513.04,513.665,492.47,492.47,,,,,,,,,361.46,,1477.26,,,1231136500,70063591.37,,,6.222,,5.865,6.243,21.48
2000/6/5,,,,,,69.02,6.53,-10.59,-5.6,1.34,-1.48,-1.82,1.83,-7.29,-5.42,107.46,,,,,,6.5,6.51,6.56,496.48,6.122,6.492,106.79,,298.2,96.08,,,,,546319800,,,,,,,,518.03,514.048,509.3,513.03,,,,,,,,,353.18,,1467.63,,,896413600,50488987.11,,,6.221,,5.875,6.263,22.71
2000/6/6,,,,,,69.14,6.5,-10.65,-5.61,1.14,-1.45,-1.8,1.83,-7.09,-5.38,106.59,,,,,,6.5,6.47,6.54,502.68,6.122,6.492,107.12,,288.2,99.32,,,,,591109800,,,,,,,,523.05,512.34,511.49,513.3,,,,,,,,,346.51,,1457.84,,,996974700,55290096.54,,,6.231,,5.985,6.33,23.05
2000/6/7,,,,,,69.6,6.52,-11.29,-5.49,0.6,-1.38,-1.72,1.82,-6.61,-5.36,106.18,,,,,,6.5,6.5,6.52,499.58,6.141,6.534,105.79,,286.9,104.65,,,,,571600000,,,,,,,,516.54,517.28,507.91,511.65,,,,,,,,,351.97,,1471.36,,,869773100,49090817.2,,,6.209,,5.89,6.297,22.48
2000/6/8,,,,,,69.21,6.49,-10.9,-5.29,0.92,-1.41,-1.72,1.77,-6.76,-5.31,106.73,,,,,,6.5,6.54,6.57,494.07,6.124,6.543,106.19,,296.9,104.83,,,,,556472300,,,,,,,,519.63,515.331,513.59,516.42,,,,,,,,,345.67,,1461.67,,,943178000,53249391.24,,,6.219,,5.899,6.274,22.77
2000/6/9,,,,,,70.18,6.52,-10.75,-5.17,1.01,-1.45,-1.75,1.78,-6.92,-5.33,106.99,,,,,,6.5,6.47,6.57,493.38,6.126,6.542,106.25,,304.6,102.64,,,,,461920000,,,,,,,,523.35,523.892,514.54,514.54,,,,,,,,,339.37,,1456.95,,,823999500,44028734.43,,,6.228,,5.907,6.281,22.14
2000/6/12,,,,,,73.76,6.52,-10.93,-5.61,1.06,-1.61,-1.94,1.92,-7.43,-5.68,106.97,,,,,,6.5,6.54,6.57,498.03,6.071,6.499,105.79,,305.2,98.27,,,,,513552200,,,,,,,,523.79,509.381,508.2,523.07,,,,,,,,,340.84,,1446,,,841777304,42400860.98,,,6.194,,5.844,6.259,22.32
2000/6/13,,,,,,75.67,6.51,-10.79,-5.63,1.03,-1.71,-2.01,1.96,-7.63,-5.81,106.4,,,,,,6.5,6.46,6.57,496.3,6.116,6.481,106.72,,304.3,97.43,,,,,574142000,,,,,,,,513.76,514.591,500.91,508.51,,,,,,,,,344,,1469.44,,,989953800,52781296.62,,,6.16,,5.907,6.226,21.67
2000/6/14,,,,,,76.34,6.52,-10.58,-5.71,1.06,-1.71,-2,1.97,-7.6,-5.8,106.46,,,,,,6.5,6.54,6.56,506.81,6.041,6.412,107.72,,294.3,98.75,,,,,567546200,,,,,,,,517.58,510.504,509.49,513.75,,,,,,,,,349.1,,1470.54,,,994230400,55016087.14,,,6.126,,5.812,6.215,21.48
2000/6/15,,,,,,76.57,6.53,-10.1,-5.95,1.35,-1.75,-2.02,1.98,-7.83,-5.8,106.88,,,,,,6.5,6.7,6.61,503.2,6.05,6.42,108.92,,291.7,92.95,,,,,618096600,,,,,,,,512.28,513.12,504.13,509.67,,,,,,,,,338.58,,1478.73,,,1087054100,58137312.87,,,6.136,,5.853,6.235,20.68
2000/6/16,,,,,,75.13,6.52,-9.87,-5.76,1.37,-1.66,-1.87,1.85,-7.4,-5.51,105.96,,,,,,6.5,6.46,6.57,501.64,5.971,6.35,109.72,,295.4,92.95,,,,,597915700,,,,,,,,514.94,514.523,510,512.25,,,,,,,,,323.49,,1464.46,,,1314515800,69222144.61,,,6.078,,5.829,6.2,20.5
2000/6/19,,,,,,73.65,6.53,-10.32,-5.37,0.81,-1.47,-1.69,1.76,-6.61,-5.31,106.33,,,,,,6.5,6.51,6.56,496.13,5.999,6.384,110.25,,292.2,92.82,,,,,556693900,,,,,,,,522.79,523.641,510.05,513.74,,,,,,,,,330.7,,1486,,,1013388900,56372356.42,,,6.1,,5.786,6.199,20.63
2000/6/20,,,,,,76.16,6.54,-10.4,-5.79,0.84,-1.59,-1.87,1.9,-7.12,-5.61,106.64,,,,,,6.5,6.49,6.59,496.3,6.02,6.427,108.25,,282.4,92.68,,,,,664341500,,,,,,,,526.98,526.566,520.75,522.77,,,,,,,,,328.94,,1475.95,,,1069337200,60916985.66,,,6.121,,5.797,6.182,20.88
2000/6/21,,,,,,77.95,6.54,-10.15,-6.14,1.19,-1.73,-2.04,2,-7.75,-5.81,107.43,,,,,,6.5,6.47,6.62,496.3,6.113,6.496,109.78,,276.3,95.85,,,,,602236600,,,,,,,,528.44,528.53,522.17,525.69,,,,,,,,,324.25,,1479.13,,,1034511700,58688450.2,,,6.142,,5.796,6.182,20.61
2000/6/22,,,,,,79.98,6.58,-10.04,-6.6,1.45,-1.9,-2.23,2.13,-8.43,-6.13,107.94,,,,,,6.5,6.52,6.63,494.75,6.104,6.487,108.85,,276.3,100.71,,,,,623210000,,,,,,,,530.41,516.019,515.01,527.61,,,,,,,,,323.46,,1452.18,,,1070736300,56858373.16,,,6.142,,5.826,6.16,22
2000/6/23,,,,,,80.13,6.55,-10.37,-6.63,1.27,-1.86,-2.21,2.15,-8.28,-6.16,108.1,,,,,,6.5,6.51,6.65,490.62,6.185,6.539,107.92,,271.8,100.69,,,,,604738000,,,,,,,,518.22,511.311,508.22,515.01,,,,,,,,,323.31,,1441.48,,,884343700,46530241.49,,,6.184,,5.844,6.189,22.34
2000/6/26,,,,,,78.59,6.57,-10.05,-6.46,1.42,-1.76,-2.13,2.07,-8.14,-6.01,108.2,,,,,,6.5,6.63,6.67,491.83,6.102,6.486,109.58,,272.2,98.21,,,,,555809100,,,,,,,,516.37,517.254,509.23,510.41,,,,,,,,,328.16,,1455.31,,,917009200,49075023.67,,,6.139,,5.802,6.188,22.45
2000/6/27,,,,,,79.66,6.56,-10.05,-6.58,1.54,-1.86,-2.24,2.14,-8.48,-6.14,107.36,,,,,,6.5,6.56,6.69,495.27,6.085,6.494,108.85,,268.4,99.94,,,,,534128800,,,,,,,,518.57,509.068,507.88,516.36,,,,,,,,,328.95,,1450.55,,,1008139100,51922978.43,,,6.149,,5.807,6.215,21.8
2000/6/28,,,,,,79.26,6.58,-10.07,-6.22,1.35,-1.8,-2.17,2.07,-8.14,-6.04,107.67,,,,,,6.5,6.5,6.69,506.99,6.1,6.459,109.05,,278.4,98.11,,,,,648066400,,,,,,,,521,521.823,508.08,508.08,,,,,,,,,327.9,,1454.82,,,1104027596,55811796.36,,,6.126,,5.796,6.204,20.29
2000/6/29,,,,,,81.3,6.54,-10.24,-6.3,1.4,-1.89,-2.3,2.17,-8.53,-6.26,106.91,,,,,,6.5,6.76,6.73,500.78,6.027,6.354,107.73,,279.9,96.62,,,,,598730800,,,,,,,,520.99,513.462,511.3,520.99,,,,,,,,,326.43,,1442.39,,,1134562700,59086514.35,,,6.07,,5.826,6.203,19.7
2000/6/30,,,,,,80.75,6.56,-10.37,-6.53,1.38,-1.86,-2.26,2.16,-8.38,-6.26,106.84,,,,,,6.5,6.86,6.81,502.16,6.031,6.362,108.46,,275.5,96.62,,,,,610575200,,,,,,,,517.24,517.609,509.92,512.58,,,,,,,,,316.56,,1454.6,,,1257349500,64133067.2,,,6.057,,5.855,6.221,19.54
2000/7/3,,,,,,,6.56,-10.58,-6.58,1.23,-1.86,-2.29,2.19,-8.34,-6.34,107.09,,,,,,6.5,7.03,6.73,,5.989,6.294,,,262,99.87,,,,,215732300,,,,,,,,524.21,523.985,517.1,517.24,,,,,,,,,324.86,,1469.54,,,434208000,24381876.69,,,6.056,,5.895,6.219,19.83
2000/7/4,,,,,,,,,,,,,,,,107.29,,,,,,6.5,,,,,,,,,99.87,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000/7/5,,,,,,76.21,6.52,-10.79,-5.61,0.67,-1.45,-1.87,1.9,-6.94,-5.72,107.12,,,,,,6.5,6.52,6.67,491.48,5.985,6.285,108.26,,262.5,101.03,,,,,554059100,,,,,,,,524.02,518.274,517.5,524.02,,,,,,,,,328.11,,1446.23,,,1017595200,55434459.96,,,6.043,,5.983,6.198,21.16
2000/7/6,,,,,,74.52,6.53,-11.07,-5.35,0.54,-1.25,-1.77,1.83,-6.53,-5.57,107.4,,,,,,6.5,6.51,6.6,490.28,6.048,6.336,106.81,,263,101.11,,,,,628637800,,,,,,,,523.32,523.286,513.66,518.28,,,,,,,,,330.91,,1456.67,,,1021193300,56799427.04,,,6.076,,6.014,6.22,20.94
2000/7/7,,,,,,75.24,6.51,-10.96,-5.71,0.77,-1.32,-1.86,1.89,-6.9,-5.66,107.65,,,,,,6.5,6.42,6.59,490.28,6.001,6.276,107.07,,256.6,101.11,,,,,622286600,,,,,,,,528.65,528.145,523.3,523.3,,,,,,,,,338.11,,1478.9,,,1009821500,56005640.84,,,6.052,,6.032,6.206,19.22
2000/7/10,,,,,,73.77,6.5,-10.79,-5.53,0.71,-1.29,-1.75,1.81,-6.61,-5.5,106.91,,,,,,6.5,6.51,6.58,490.79,6.035,6.301,108.06,,257.8,95.58,,,,,583101100,,,,,,,,532.18,530.799,527.75,528.22,,,,,,,,,338.63,,1475.62,,,893728300,49625409.29,,,6.074,,6.052,6.226,20.33
2000/7/11,,,,,,73.8,6.5,-10.66,-5.15,0.75,-1.3,-1.76,1.8,-6.66,-5.54,107.09,,,,,,6.5,6.39,6.58,488.04,6.048,6.309,108.72,,254.2,95.58,,,,,666682300,,,,,,,,533.26,529.644,529.04,530.83,,,,,,,,,341.4,,1480.88,,,1040608300,57704644.06,,,6.073,,6.127,6.226,20.11
2000/7/12,,,,,,75.34,6.5,-10.9,-4.92,0.43,-1.3,-1.78,1.8,-6.52,-5.58,108.04,,,,,,6.5,6.38,6.58,484.76,6.08,6.326,109.51,,251.8,95.93,,,,,676877000,,,,,,,,540.26,540.164,529.74,529.74,,,,,,,,,344.05,,1492.92,,,1050211900,59282288.87,,,6.083,,6.178,6.258,20.03
2000/7/13,,,,,,78.19,6.49,-10.83,-4.71,0.57,-1.39,-1.94,1.88,-7.01,-5.78,108.54,,,,,,6.5,6.5,6.58,483.9,6.005,6.283,109.18,,243,97.64,,,,,756000400,,,,,,,,542.76,542.67,540.11,540.25,,,,,,,,,342.1,,1495.84,,,1129303800,65157081.75,,,6.05,,6.177,6.268,20.03
2000/7/14,,,,,,78.02,6.49,-10.94,-5.05,0.49,-1.32,-1.9,1.86,-6.82,-5.72,108.45,,,,,,6.5,6.51,6.58,485.62,6.096,6.395,109.11,,239.8,96.65,,,,,652597200,,,,,,,,543.84,542.602,539.51,542.76,,,,,,,,,348.56,,1509.98,,,1017692400,58454699.8,,,6.091,,6.174,6.286,19.32
2000/7/17,,,,,,76.6,6.49,-10.92,-4.25,0.26,-1.25,-1.77,1.74,-6.39,-5.55,108.62,,,,,,6.5,6.58,6.61,489.59,6.148,6.438,111.35,,,96,,,,,599241100,,,,,,,,545.71,545.136,541.55,542.63,,,,,,,,,341.84,,1510.49,,,1002220800,57073202.12,,,6.113,,6.142,6.285,19.45
2000/7/18,,,,,,79.36,6.5,-10.97,-3.49,0.33,-1.38,-1.96,1.81,-6.95,-5.84,109.38,,,,,,6.5,6.47,6.6,487.69,6.141,6.429,111.48,,253.3,95.22,,,,,577086600,,,,,,,,545.18,536.28,535.91,545.18,,,,,,,,,339.5,,1493.74,,,1007322100,56277688.64,,,6.101,,6.152,6.29,19.75
